path,entry_type,category,dataset,method,T,alpha,param,created,has_final_results,file_count,total_bytes,notes
results/online_link_prediction/plots/202603262207_Batch_Output/Collab_FastPRB_alpha0.85_eps4.24e-06_T5000_lr10.01_lr20.004_h100_ks40_202603262013_Details/worker_0_TimeAcc.png,plot_file,plot,,,,,,,False,1,92605,png
results/online_link_prediction/plots/202603262207_Batch_Output/Collab_FastPRB_alpha0.85_eps4.24e-06_T5000_lr10.01_lr20.004_h100_ks40_202603262013_Details/worker_1_TimeAcc.png,plot_file,plot,,,,,,,False,1,91262,png
results/online_link_prediction/plots/202603262207_Batch_Output/Collab_FastPRB_alpha0.85_eps4.24e-06_T5000_lr10.01_lr20.004_h100_ks40_202603262013_Details/worker_2_TimeAcc.png,plot_file,plot,,,,,,,False,1,92945,png
results/online_link_prediction/plots/202603262207_Batch_Output/Collab_FastPRB_alpha0.85_eps4.24e-06_T5000_lr10.01_lr20.004_h100_ks40_202603262013_Details/worker_3_TimeAcc.png,plot_file,plot,,,,,,,False,1,91499,png
results/online_link_prediction/plots/202603262207_Batch_Output/Collab_FastPRB_alpha0.85_eps4.24e-06_T5000_lr10.01_lr20.004_h100_ks40_202603262013_Details/worker_4_TimeAcc.png,plot_file,plot,,,,,,,False,1,95198,png
results/online_link_prediction/plots/202603262207_Batch_Output/Collab_FastPRB_alpha0.85_eps4.24e-06_T5000_lr10.01_lr20.004_h100_ks40_202603262013_Details/worker_5_TimeAcc.png,plot_file,plot,,,,,,,False,1,94437,png
results/online_link_prediction/plots/202603262207_Batch_Output/Collab_FastPRB_alpha0.85_eps4.24e-06_T5000_lr10.01_lr20.004_h100_ks40_202603262013_Details/worker_6_TimeAcc.png,plot_file,plot,,,,,,,False,1,94742,png
results/online_link_prediction/plots/202603262207_Batch_Output/Collab_FastPRB_alpha0.85_eps4.24e-06_T5000_lr10.01_lr20.004_h100_ks40_202603262013_Details/worker_7_TimeAcc.png,plot_file,plot,,,,,,,False,1,91750,png
results/online_link_prediction/plots/202603262207_Batch_Output/Collab_FastPRB_alpha0.85_eps4.24e-06_T5000_lr10.01_lr20.004_h100_ks40_202603262013_Details/worker_8_TimeAcc.png,plot_file,plot,,,,,,,False,1,93231,png
results/online_link_prediction/plots/202603262207_Batch_Output/Collab_FastPRB_alpha0.85_eps4.24e-06_T5000_lr10.01_lr20.004_h100_ks40_202603262013_Details/worker_9_TimeAcc.png,plot_file,plot,,,,,,,False,1,95320,png
results/online_link_prediction/plots/202603262207_Batch_Output/Collab_FastPRB_alpha0.85_eps4.24e-07_T5000_lr10.01_lr20.004_h100_ks40_202603262013_Details/worker_0_TimeAcc.png,plot_file,plot,,,,,,,False,1,91516,png
results/online_link_prediction/plots/202603262207_Batch_Output/Collab_FastPRB_alpha0.85_eps4.24e-07_T5000_lr10.01_lr20.004_h100_ks40_202603262013_Details/worker_1_TimeAcc.png,plot_file,plot,,,,,,,False,1,87580,png
results/online_link_prediction/plots/202603262207_Batch_Output/Collab_FastPRB_alpha0.85_eps4.24e-07_T5000_lr10.01_lr20.004_h100_ks40_202603262013_Details/worker_2_TimeAcc.png,plot_file,plot,,,,,,,False,1,92815,png
results/online_link_prediction/plots/202603262207_Batch_Output/Collab_FastPRB_alpha0.85_eps4.24e-07_T5000_lr10.01_lr20.004_h100_ks40_202603262013_Details/worker_3_TimeAcc.png,plot_file,plot,,,,,,,False,1,92622,png
results/online_link_prediction/plots/202603262207_Batch_Output/Collab_FastPRB_alpha0.85_eps4.24e-07_T5000_lr10.01_lr20.004_h100_ks40_202603262013_Details/worker_4_TimeAcc.png,plot_file,plot,,,,,,,False,1,94386,png
results/online_link_prediction/plots/202603262207_Batch_Output/Collab_FastPRB_alpha0.85_eps4.24e-07_T5000_lr10.01_lr20.004_h100_ks40_202603262013_Details/worker_5_TimeAcc.png,plot_file,plot,,,,,,,False,1,91576,png
results/online_link_prediction/plots/202603262207_Batch_Output/Collab_FastPRB_alpha0.85_eps4.24e-07_T5000_lr10.01_lr20.004_h100_ks40_202603262013_Details/worker_6_TimeAcc.png,plot_file,plot,,,,,,,False,1,92970,png
results/online_link_prediction/plots/202603262207_Batch_Output/Collab_FastPRB_alpha0.85_eps4.24e-07_T5000_lr10.01_lr20.004_h100_ks40_202603262013_Details/worker_7_TimeAcc.png,plot_file,plot,,,,,,,False,1,92257,png
results/online_link_prediction/plots/202603262207_Batch_Output/Collab_FastPRB_alpha0.85_eps4.24e-07_T5000_lr10.01_lr20.004_h100_ks40_202603262013_Details/worker_8_TimeAcc.png,plot_file,plot,,,,,,,False,1,97375,png
results/online_link_prediction/plots/202603262207_Batch_Output/Collab_FastPRB_alpha0.85_eps4.24e-07_T5000_lr10.01_lr20.004_h100_ks40_202603262013_Details/worker_9_TimeAcc.png,plot_file,plot,,,,,,,False,1,94364,png
results/online_link_prediction/plots/202603262207_Batch_Output/ogbl-Collab_Regret_vs_Rounds.pdf,plot_file,plot,,,,,,,False,1,30038,pdf
results/online_link_prediction/plots/202603262207_Batch_Output/ogbl-Collab_Regret_vs_Rounds.png,plot_file,plot,,,,,,,False,1,382067,png
results/online_link_prediction/plots/202603262235_Batch_Output/MovieLens_FastPRB_alpha0.85_eps8.33e-05_T10000_k20_lr10.0073_lr20.0004_h100_ks40_202603262118_Details/worker_0_TimeAcc.png,plot_file,plot,,,,,,,False,1,84299,png
results/online_link_prediction/plots/202603262235_Batch_Output/MovieLens_FastPRB_alpha0.85_eps8.33e-05_T10000_k20_lr10.0073_lr20.0004_h100_ks40_202603262118_Details/worker_1_TimeAcc.png,plot_file,plot,,,,,,,False,1,90304,png
results/online_link_prediction/plots/202603262235_Batch_Output/MovieLens_FastPRB_alpha0.85_eps8.33e-05_T10000_k20_lr10.0073_lr20.0004_h100_ks40_202603262118_Details/worker_2_TimeAcc.png,plot_file,plot,,,,,,,False,1,86076,png
results/online_link_prediction/plots/202603262235_Batch_Output/MovieLens_FastPRB_alpha0.85_eps8.33e-05_T10000_k20_lr10.0073_lr20.0004_h100_ks40_202603262118_Details/worker_3_TimeAcc.png,plot_file,plot,,,,,,,False,1,86238,png
results/online_link_prediction/plots/202603262235_Batch_Output/MovieLens_FastPRB_alpha0.85_eps8.33e-05_T10000_k20_lr10.0073_lr20.0004_h100_ks40_202603262118_Details/worker_4_TimeAcc.png,plot_file,plot,,,,,,,False,1,85145,png
results/online_link_prediction/plots/202603262235_Batch_Output/MovieLens_FastPRB_alpha0.85_eps8.33e-05_T10000_k20_lr10.0073_lr20.0004_h100_ks40_202603262118_Details/worker_5_TimeAcc.png,plot_file,plot,,,,,,,False,1,85268,png
results/online_link_prediction/plots/202603262235_Batch_Output/MovieLens_FastPRB_alpha0.85_eps8.33e-05_T10000_k20_lr10.0073_lr20.0004_h100_ks40_202603262118_Details/worker_6_TimeAcc.png,plot_file,plot,,,,,,,False,1,86308,png
results/online_link_prediction/plots/202603262235_Batch_Output/MovieLens_FastPRB_alpha0.85_eps8.33e-05_T10000_k20_lr10.0073_lr20.0004_h100_ks40_202603262118_Details/worker_7_TimeAcc.png,plot_file,plot,,,,,,,False,1,84967,png
results/online_link_prediction/plots/202603262235_Batch_Output/MovieLens_FastPRB_alpha0.85_eps8.33e-05_T10000_k20_lr10.0073_lr20.0004_h100_ks40_202603262118_Details/worker_8_TimeAcc.png,plot_file,plot,,,,,,,False,1,85745,png
results/online_link_prediction/plots/202603262235_Batch_Output/MovieLens_FastPRB_alpha0.85_eps8.33e-05_T10000_k20_lr10.0073_lr20.0004_h100_ks40_202603262118_Details/worker_9_TimeAcc.png,plot_file,plot,,,,,,,False,1,85580,png
results/online_link_prediction/plots/202603262235_Batch_Output/MovieLens_FastPRB_alpha0.85_eps8.33e-05_T10000_k5_lr10.0073_lr20.0004_h100_ks40_202603262118_Details/worker_0_TimeAcc.png,plot_file,plot,,,,,,,False,1,80000,png
results/online_link_prediction/plots/202603262235_Batch_Output/MovieLens_FastPRB_alpha0.85_eps8.33e-05_T10000_k5_lr10.0073_lr20.0004_h100_ks40_202603262118_Details/worker_1_TimeAcc.png,plot_file,plot,,,,,,,False,1,85473,png
results/online_link_prediction/plots/202603262235_Batch_Output/MovieLens_FastPRB_alpha0.85_eps8.33e-05_T10000_k5_lr10.0073_lr20.0004_h100_ks40_202603262118_Details/worker_2_TimeAcc.png,plot_file,plot,,,,,,,False,1,83861,png
results/online_link_prediction/plots/202603262235_Batch_Output/MovieLens_FastPRB_alpha0.85_eps8.33e-05_T10000_k5_lr10.0073_lr20.0004_h100_ks40_202603262118_Details/worker_3_TimeAcc.png,plot_file,plot,,,,,,,False,1,79906,png
results/online_link_prediction/plots/202603262235_Batch_Output/MovieLens_FastPRB_alpha0.85_eps8.33e-05_T10000_k5_lr10.0073_lr20.0004_h100_ks40_202603262118_Details/worker_4_TimeAcc.png,plot_file,plot,,,,,,,False,1,79359,png
results/online_link_prediction/plots/202603262235_Batch_Output/MovieLens_FastPRB_alpha0.85_eps8.33e-05_T10000_k5_lr10.0073_lr20.0004_h100_ks40_202603262118_Details/worker_5_TimeAcc.png,plot_file,plot,,,,,,,False,1,84566,png
results/online_link_prediction/plots/202603262235_Batch_Output/MovieLens_FastPRB_alpha0.85_eps8.33e-05_T10000_k5_lr10.0073_lr20.0004_h100_ks40_202603262118_Details/worker_6_TimeAcc.png,plot_file,plot,,,,,,,False,1,82062,png
results/online_link_prediction/plots/202603262235_Batch_Output/MovieLens_FastPRB_alpha0.85_eps8.33e-05_T10000_k5_lr10.0073_lr20.0004_h100_ks40_202603262118_Details/worker_7_TimeAcc.png,plot_file,plot,,,,,,,False,1,77421,png
results/online_link_prediction/plots/202603262235_Batch_Output/MovieLens_FastPRB_alpha0.85_eps8.33e-05_T10000_k5_lr10.0073_lr20.0004_h100_ks40_202603262118_Details/worker_8_TimeAcc.png,plot_file,plot,,,,,,,False,1,79401,png
results/online_link_prediction/plots/202603262235_Batch_Output/MovieLens_FastPRB_alpha0.85_eps8.33e-05_T10000_k5_lr10.0073_lr20.0004_h100_ks40_202603262118_Details/worker_9_TimeAcc.png,plot_file,plot,,,,,,,False,1,79719,png
results/online_link_prediction/plots/202603262235_Batch_Output/MovieLens_FastPRB_alpha0.85_eps8.33e-05_T10000_lr10.0073_lr20.0004_202601282237_Details/worker_0_TimeAcc.png,plot_file,plot,,,,,,,False,1,85583,png
results/online_link_prediction/plots/202603262235_Batch_Output/MovieLens_FastPRB_alpha0.85_eps8.33e-05_T10000_lr10.0073_lr20.0004_202601282237_Details/worker_1_TimeAcc.png,plot_file,plot,,,,,,,False,1,81371,png
results/online_link_prediction/plots/202603262235_Batch_Output/MovieLens_FastPRB_alpha0.85_eps8.33e-05_T10000_lr10.0073_lr20.0004_202601282237_Details/worker_2_TimeAcc.png,plot_file,plot,,,,,,,False,1,82214,png
results/online_link_prediction/plots/202603262235_Batch_Output/MovieLens_FastPRB_alpha0.85_eps8.33e-05_T10000_lr10.0073_lr20.0004_202601282237_Details/worker_3_TimeAcc.png,plot_file,plot,,,,,,,False,1,84571,png
results/online_link_prediction/plots/202603262235_Batch_Output/MovieLens_FastPRB_alpha0.85_eps8.33e-05_T10000_lr10.0073_lr20.0004_202601282237_Details/worker_4_TimeAcc.png,plot_file,plot,,,,,,,False,1,84352,png
results/online_link_prediction/plots/202603262235_Batch_Output/MovieLens_FastPRB_alpha0.85_eps8.33e-05_T10000_lr10.0073_lr20.0004_202601282237_Details/worker_5_TimeAcc.png,plot_file,plot,,,,,,,False,1,84964,png
results/online_link_prediction/plots/202603262235_Batch_Output/MovieLens_FastPRB_alpha0.85_eps8.33e-05_T10000_lr10.0073_lr20.0004_202601282237_Details/worker_6_TimeAcc.png,plot_file,plot,,,,,,,False,1,83655,png
results/online_link_prediction/plots/202603262235_Batch_Output/MovieLens_FastPRB_alpha0.85_eps8.33e-05_T10000_lr10.0073_lr20.0004_202601282237_Details/worker_7_TimeAcc.png,plot_file,plot,,,,,,,False,1,82815,png
results/online_link_prediction/plots/202603262235_Batch_Output/MovieLens_FastPRB_alpha0.85_eps8.33e-05_T10000_lr10.0073_lr20.0004_202601282237_Details/worker_8_TimeAcc.png,plot_file,plot,,,,,,,False,1,81153,png
results/online_link_prediction/plots/202603262235_Batch_Output/MovieLens_FastPRB_alpha0.85_eps8.33e-05_T10000_lr10.0073_lr20.0004_202601282237_Details/worker_9_TimeAcc.png,plot_file,plot,,,,,,,False,1,83543,png
results/online_link_prediction/plots/202603262235_Batch_Output/MovieLens_Regret_vs_Rounds.pdf,plot_file,plot,,,,,,,False,1,21366,pdf
results/online_link_prediction/plots/202603262235_Batch_Output/MovieLens_Regret_vs_Rounds.png,plot_file,plot,,,,,,,False,1,291575,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps0.000424_T5000_k10_lr10.01_lr20.004_h100_ks40_202603262127_Details/worker_0_TimeAcc.png,plot_file,plot,,,,,,,False,1,96444,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps0.000424_T5000_k10_lr10.01_lr20.004_h100_ks40_202603262127_Details/worker_1_TimeAcc.png,plot_file,plot,,,,,,,False,1,95943,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps0.000424_T5000_k10_lr10.01_lr20.004_h100_ks40_202603262127_Details/worker_2_TimeAcc.png,plot_file,plot,,,,,,,False,1,96766,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps0.000424_T5000_k10_lr10.01_lr20.004_h100_ks40_202603262127_Details/worker_3_TimeAcc.png,plot_file,plot,,,,,,,False,1,97848,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps0.000424_T5000_k10_lr10.01_lr20.004_h100_ks40_202603262127_Details/worker_4_TimeAcc.png,plot_file,plot,,,,,,,False,1,94043,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps0.000424_T5000_k10_lr10.01_lr20.004_h100_ks40_202603262127_Details/worker_5_TimeAcc.png,plot_file,plot,,,,,,,False,1,96930,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps0.000424_T5000_k10_lr10.01_lr20.004_h100_ks40_202603262127_Details/worker_6_TimeAcc.png,plot_file,plot,,,,,,,False,1,95470,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps0.000424_T5000_k10_lr10.01_lr20.004_h100_ks40_202603262127_Details/worker_7_TimeAcc.png,plot_file,plot,,,,,,,False,1,96576,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps0.000424_T5000_k10_lr10.01_lr20.004_h100_ks40_202603262127_Details/worker_8_TimeAcc.png,plot_file,plot,,,,,,,False,1,97342,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps0.000424_T5000_k10_lr10.01_lr20.004_h100_ks40_202603262127_Details/worker_9_TimeAcc.png,plot_file,plot,,,,,,,False,1,98186,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps0.00424_T5000_k10_lr10.01_lr20.004_h100_ks40_202603262127_Details/worker_0_TimeAcc.png,plot_file,plot,,,,,,,False,1,96209,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps0.00424_T5000_k10_lr10.01_lr20.004_h100_ks40_202603262127_Details/worker_1_TimeAcc.png,plot_file,plot,,,,,,,False,1,96514,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps0.00424_T5000_k10_lr10.01_lr20.004_h100_ks40_202603262127_Details/worker_2_TimeAcc.png,plot_file,plot,,,,,,,False,1,95499,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps0.00424_T5000_k10_lr10.01_lr20.004_h100_ks40_202603262127_Details/worker_3_TimeAcc.png,plot_file,plot,,,,,,,False,1,95454,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps0.00424_T5000_k10_lr10.01_lr20.004_h100_ks40_202603262127_Details/worker_4_TimeAcc.png,plot_file,plot,,,,,,,False,1,96006,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps0.00424_T5000_k10_lr10.01_lr20.004_h100_ks40_202603262127_Details/worker_5_TimeAcc.png,plot_file,plot,,,,,,,False,1,102366,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps0.00424_T5000_k10_lr10.01_lr20.004_h100_ks40_202603262127_Details/worker_6_TimeAcc.png,plot_file,plot,,,,,,,False,1,99504,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps0.00424_T5000_k10_lr10.01_lr20.004_h100_ks40_202603262127_Details/worker_7_TimeAcc.png,plot_file,plot,,,,,,,False,1,101624,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps0.00424_T5000_k10_lr10.01_lr20.004_h100_ks40_202603262127_Details/worker_8_TimeAcc.png,plot_file,plot,,,,,,,False,1,95362,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps0.00424_T5000_k10_lr10.01_lr20.004_h100_ks40_202603262127_Details/worker_9_TimeAcc.png,plot_file,plot,,,,,,,False,1,98313,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps0.0424_T5000_k10_lr10.01_lr20.004_h100_ks40_202603262208_Details/worker_0_TimeAcc.png,plot_file,plot,,,,,,,False,1,90600,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps0.0424_T5000_k10_lr10.01_lr20.004_h100_ks40_202603262208_Details/worker_1_TimeAcc.png,plot_file,plot,,,,,,,False,1,101275,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps0.0424_T5000_k10_lr10.01_lr20.004_h100_ks40_202603262208_Details/worker_2_TimeAcc.png,plot_file,plot,,,,,,,False,1,104839,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps0.0424_T5000_k10_lr10.01_lr20.004_h100_ks40_202603262208_Details/worker_3_TimeAcc.png,plot_file,plot,,,,,,,False,1,95395,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps0.0424_T5000_k10_lr10.01_lr20.004_h100_ks40_202603262208_Details/worker_4_TimeAcc.png,plot_file,plot,,,,,,,False,1,91633,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps0.0424_T5000_k10_lr10.01_lr20.004_h100_ks40_202603262208_Details/worker_5_TimeAcc.png,plot_file,plot,,,,,,,False,1,86477,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps0.0424_T5000_k10_lr10.01_lr20.004_h100_ks40_202603262208_Details/worker_6_TimeAcc.png,plot_file,plot,,,,,,,False,1,94162,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps0.0424_T5000_k10_lr10.01_lr20.004_h100_ks40_202603262208_Details/worker_7_TimeAcc.png,plot_file,plot,,,,,,,False,1,100783,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps0.0424_T5000_k10_lr10.01_lr20.004_h100_ks40_202603262208_Details/worker_8_TimeAcc.png,plot_file,plot,,,,,,,False,1,89929,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps0.0424_T5000_k10_lr10.01_lr20.004_h100_ks40_202603262208_Details/worker_9_TimeAcc.png,plot_file,plot,,,,,,,False,1,102128,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps4.24e-05_T5000_k10_lr10.01_lr20.004_h100_ks40_202603262209_Details/worker_0_TimeAcc.png,plot_file,plot,,,,,,,False,1,95854,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps4.24e-05_T5000_k10_lr10.01_lr20.004_h100_ks40_202603262209_Details/worker_1_TimeAcc.png,plot_file,plot,,,,,,,False,1,91707,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps4.24e-05_T5000_k10_lr10.01_lr20.004_h100_ks40_202603262209_Details/worker_2_TimeAcc.png,plot_file,plot,,,,,,,False,1,96470,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps4.24e-05_T5000_k10_lr10.01_lr20.004_h100_ks40_202603262209_Details/worker_3_TimeAcc.png,plot_file,plot,,,,,,,False,1,98112,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps4.24e-05_T5000_k10_lr10.01_lr20.004_h100_ks40_202603262209_Details/worker_4_TimeAcc.png,plot_file,plot,,,,,,,False,1,96140,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps4.24e-05_T5000_k10_lr10.01_lr20.004_h100_ks40_202603262209_Details/worker_5_TimeAcc.png,plot_file,plot,,,,,,,False,1,99839,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps4.24e-05_T5000_k10_lr10.01_lr20.004_h100_ks40_202603262209_Details/worker_6_TimeAcc.png,plot_file,plot,,,,,,,False,1,95932,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps4.24e-05_T5000_k10_lr10.01_lr20.004_h100_ks40_202603262209_Details/worker_7_TimeAcc.png,plot_file,plot,,,,,,,False,1,98467,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps4.24e-05_T5000_k10_lr10.01_lr20.004_h100_ks40_202603262209_Details/worker_8_TimeAcc.png,plot_file,plot,,,,,,,False,1,94555,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps4.24e-05_T5000_k10_lr10.01_lr20.004_h100_ks40_202603262209_Details/worker_9_TimeAcc.png,plot_file,plot,,,,,,,False,1,97541,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps4.24e-06_T5000_lr10.01_lr20.004_h100_ks40_202603262013_Details/worker_0_TimeAcc.png,plot_file,plot,,,,,,,False,1,92605,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps4.24e-06_T5000_lr10.01_lr20.004_h100_ks40_202603262013_Details/worker_1_TimeAcc.png,plot_file,plot,,,,,,,False,1,91262,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps4.24e-06_T5000_lr10.01_lr20.004_h100_ks40_202603262013_Details/worker_2_TimeAcc.png,plot_file,plot,,,,,,,False,1,92945,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps4.24e-06_T5000_lr10.01_lr20.004_h100_ks40_202603262013_Details/worker_3_TimeAcc.png,plot_file,plot,,,,,,,False,1,91499,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps4.24e-06_T5000_lr10.01_lr20.004_h100_ks40_202603262013_Details/worker_4_TimeAcc.png,plot_file,plot,,,,,,,False,1,95198,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps4.24e-06_T5000_lr10.01_lr20.004_h100_ks40_202603262013_Details/worker_5_TimeAcc.png,plot_file,plot,,,,,,,False,1,94437,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps4.24e-06_T5000_lr10.01_lr20.004_h100_ks40_202603262013_Details/worker_6_TimeAcc.png,plot_file,plot,,,,,,,False,1,94742,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps4.24e-06_T5000_lr10.01_lr20.004_h100_ks40_202603262013_Details/worker_7_TimeAcc.png,plot_file,plot,,,,,,,False,1,91750,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps4.24e-06_T5000_lr10.01_lr20.004_h100_ks40_202603262013_Details/worker_8_TimeAcc.png,plot_file,plot,,,,,,,False,1,93231,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps4.24e-06_T5000_lr10.01_lr20.004_h100_ks40_202603262013_Details/worker_9_TimeAcc.png,plot_file,plot,,,,,,,False,1,95320,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps4.24e-07_T5000_lr10.01_lr20.004_h100_ks40_202603262013_Details/worker_0_TimeAcc.png,plot_file,plot,,,,,,,False,1,91516,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps4.24e-07_T5000_lr10.01_lr20.004_h100_ks40_202603262013_Details/worker_1_TimeAcc.png,plot_file,plot,,,,,,,False,1,87580,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps4.24e-07_T5000_lr10.01_lr20.004_h100_ks40_202603262013_Details/worker_2_TimeAcc.png,plot_file,plot,,,,,,,False,1,92815,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps4.24e-07_T5000_lr10.01_lr20.004_h100_ks40_202603262013_Details/worker_3_TimeAcc.png,plot_file,plot,,,,,,,False,1,92622,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps4.24e-07_T5000_lr10.01_lr20.004_h100_ks40_202603262013_Details/worker_4_TimeAcc.png,plot_file,plot,,,,,,,False,1,94386,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps4.24e-07_T5000_lr10.01_lr20.004_h100_ks40_202603262013_Details/worker_5_TimeAcc.png,plot_file,plot,,,,,,,False,1,91576,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps4.24e-07_T5000_lr10.01_lr20.004_h100_ks40_202603262013_Details/worker_6_TimeAcc.png,plot_file,plot,,,,,,,False,1,92970,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps4.24e-07_T5000_lr10.01_lr20.004_h100_ks40_202603262013_Details/worker_7_TimeAcc.png,plot_file,plot,,,,,,,False,1,92257,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps4.24e-07_T5000_lr10.01_lr20.004_h100_ks40_202603262013_Details/worker_8_TimeAcc.png,plot_file,plot,,,,,,,False,1,97375,png
results/online_link_prediction/plots/202603262240_Batch_Output/Collab_FastPRB_alpha0.85_eps4.24e-07_T5000_lr10.01_lr20.004_h100_ks40_202603262013_Details/worker_9_TimeAcc.png,plot_file,plot,,,,,,,False,1,94364,png
results/online_link_prediction/plots/202603262240_Batch_Output/ogbl-Collab_Regret_vs_Rounds.pdf,plot_file,plot,,,,,,,False,1,30038,pdf
results/online_link_prediction/plots/202603262240_Batch_Output/ogbl-Collab_Regret_vs_Rounds.png,plot_file,plot,,,,,,,False,1,382067,png
results/online_link_prediction/plots/202603271142_Batch_Output/Collab_FastPRB_alpha0.85_eps0.000424_T5000_k10_lr10.01_lr20.004_h100_ks40_202603262321_Details/worker_0_TimeAcc.png,plot_file,plot,,,,,,,False,1,93336,png
results/online_link_prediction/plots/202603271142_Batch_Output/Collab_FastPRB_alpha0.85_eps0.000424_T5000_k10_lr10.01_lr20.004_h100_ks40_202603262321_Details/worker_1_TimeAcc.png,plot_file,plot,,,,,,,False,1,93129,png
